,Ticker Bloomberg,volume_avg_90d,ValDate,Fund,Ticker Lote,ProductClass,Book,FinancialPU,Amount,Dt_Expiry,YesterdayPU,YestAmount,PL,EQUITY,Trade,Tipo,ISIN,Isin_Ativo_Objeto
0,ALPA4 BZ Equity,1948331.0,2020-04-17,BRAZIL OPPORTUNITIES FIM,ALPA4,Equity,RV_Brasil_Long_,26.33,8253.0,,26.26,8253.0,577.709999999973,217301.49,ESTOQUE,STOCK,BBG000BC1CL9,
1,ALPA4 BZ Equity,1948331.0,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,ALPA4,Equity,RV_Brasil_Long_,26.33,84051.0,,26.26,84051.0,5883.5699999997305,2213062.83,ESTOQUE,STOCK,BBG000BC1CL9,
2,ALPA4 BZ Equity,1948331.0,2020-04-17,VISTA FIA,ALPA4,Equity,RV_Brasil_Long_,26.33,411190.0,,26.26,411190.0,28783.2999999987,10826632.7,ESTOQUE,STOCK,BBG000BC1CL9,
3,ALPA4 BZ Equity,1948331.0,2020-04-17,VISTA LONG BIASED MASTER FIM,ALPA4,Equity,RV_Brasil_Long_,26.33,39906.0,,26.26,39906.0,2793.41999999987,1050724.98,ESTOQUE,STOCK,BBG000BC1CL9,
4,BBAS3 BZ Equity,16803300.0,2020-04-17,BRAZIL OPPORTUNITIES FIM,BBAS3,Equity,RV_Brasil_Long_,29.58,7207.0,,28.8,8722.0,6210.3556499999795,213183.06,ESTOQUE,STOCK,BBG000BG5VC4,
5,BBAS3 BZ Equity,16803300.0,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,BBAS3,Equity,RV_Brasil_Long_,29.58,73402.0,,28.8,88831.0,63250.96658999981,2171231.16,ESTOQUE,STOCK,BBG000BG5VC4,
6,BBAS3 BZ Equity,16803300.0,2020-04-17,VISTA FIA,BBAS3,Equity,RV_Brasil_Long_,29.58,358841.0,,28.8,434572.0,309333.377009999,10614516.78,ESTOQUE,STOCK,BBG000BG5VC4,
7,BBAS3 BZ Equity,16803300.0,2020-04-17,VISTA HEDGE FIC FIM,BBAS3,Equity,RV_Brasil_Bancos_,29.58,-17168.22,,28.8,-17168.22,-13391.2116,-507835.9476,ESTOQUE,STOCK,BBG000BG5VC4,
8,BBAS3 BZ Equity,16803300.0,2020-04-17,VISTA LONG BIASED MASTER FIM,BBAS3,Equity,RV_Brasil_Long_,29.58,34850.0,,28.8,42175.0,30030.300749999904,1030863.0,ESTOQUE,STOCK,BBG000BG5VC4,
9,BBAS3 BZ Equity,16803300.0,2020-04-17,VISTA MACRO MASTER FIM,BBAS3,Equity,RV_Brasil_Bancos_,29.58,-500000.0,,28.8,-500000.0,-389999.999999999,-14790000.0,ESTOQUE,STOCK,BBG000BG5VC4,
10,BBAS3 BZ Equity,16803300.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,BBAS3,Equity,RV_Brasil_Bancos_,29.58,-430274.2,,28.8,-430274.2,-335613.875999999,-12727510.836,ESTOQUE,STOCK,BBG000BG5VC4,
11,BBDC4 BZ Equity,30939170.0,2020-04-17,BRAZIL OPPORTUNITIES FIM,BBDC4,Equity,RV_Brasil_Long_,20.36,8768.20000000001,,19.97,6481.20000000001,2527.66800000001,178520.552,ESTOQUE,STOCK,BBG000BBKQT1,
12,BBDC4 BZ Equity,30939170.0,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,BBDC4,Equity,RV_Brasil_Long_,20.36,89299.1,,19.97,66012.1,25744.718999999997,1818129.676,ESTOQUE,STOCK,BBG000BBKQT1,
13,BBDC4 BZ Equity,30939170.0,2020-04-17,VISTA FIA,BBDC4,Equity,RV_Brasil_Long_,20.36,436555.6,,19.97,323186.6,126042.774,8888272.016,ESTOQUE,STOCK,BBG000BBKQT1,
14,BBDC4 BZ Equity,30939170.0,2020-04-17,VISTA HEDGE FIC FIM,BBDC4,Equity,RV_Brasil_Bancos_,20.36,-18885.042,,19.97,-18885.042,-7365.16638000001,-384499.45512,ESTOQUE,STOCK,BBG000BBKQT1,
15,BBDC4 BZ Equity,30939170.0,2020-04-17,VISTA LONG BIASED MASTER FIM,BBDC4,Equity,RV_Brasil_Long_,20.36,42397.1,,19.97,31340.1,12222.639,863204.9559999999,ESTOQUE,STOCK,BBG000BBKQT1,
16,BBDC4 BZ Equity,30939170.0,2020-04-17,VISTA MACRO MASTER FIM,BBDC4,Equity,RV_Brasil_Bancos_,20.36,-550000.0,,19.97,-550000.0,-214500.0,-11198000.0,ESTOQUE,STOCK,BBG000BBKQT1,
17,BBDC4 BZ Equity,30939170.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,BBDC4,Equity,RV_Brasil_Bancos_,20.36,-473301.62,,19.97,-473301.62,-184587.6318,-9636420.9832,ESTOQUE,STOCK,BBG000BBKQT1,
18,BOVA11 BZ Equity,10743310.0,2020-04-17,BRAZIL OPPORTUNITIES FIM,BOVA11,Equity,RV_Brasil_Ações,76.0,13230.0,,74.93,13230.0,14156.0999999999,1005480.0,ESTOQUE,STOCK,BBG000CL19G1,
19,BOVA11 BZ Equity,10743310.0,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,BOVA11,Equity,RV_Brasil_Ações,76.0,134744.0,,74.93,134744.0,144176.079999999,10240544.0,ESTOQUE,STOCK,BBG000CL19G1,
20,BOVA11 BZ Equity,10743310.0,2020-04-17,VISTA LONG BIASED MASTER FIM,BOVA11,Equity,RV_Brasil_Ações,76.0,63976.0,,74.93,63976.0,68454.3199999996,4862176.0,ESTOQUE,STOCK,BBG000CL19G1,
21,BRPR3 BZ Equity,2675755.0,2020-04-17,BRAZIL OPPORTUNITIES FIM,BRPR3,Equity,RV_Brasil_Long_,9.35,43066.0,,8.94,40005.0,16759.865595,402667.1,ESTOQUE,STOCK,BBG000H524F2,
22,BRPR3 BZ Equity,2675755.0,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,BRPR3,Equity,RV_Brasil_Long_,9.35,438602.0,,8.94,407434.0,170691.32335999998,4100928.7,ESTOQUE,STOCK,BBG000H524F2,
23,BRPR3 BZ Equity,2675755.0,2020-04-17,VISTA FIA,BRPR3,Equity,RV_Brasil_Long_,9.35,2144192.0,,8.94,1993219.0,834867.778835,20048195.2,ESTOQUE,STOCK,BBG000H524F2,
24,BRPR3 BZ Equity,2675755.0,2020-04-17,VISTA LONG BIASED MASTER FIM,BRPR3,Equity,RV_Brasil_Long_,9.35,208240.0,,8.94,193442.0,81041.03221,1947044.0,ESTOQUE,STOCK,BBG000H524F2,
25,CRFB3 BZ Equity,4144415.0,2020-04-17,BRAZIL OPPORTUNITIES FIM,CRFB3,Equity,RV_Brasil_Long_,20.4,12295.0,,20.53,10775.0,-1169.4668000000302,250818.0,ESTOQUE,STOCK,BBG000BPWJV0,
26,CRFB3 BZ Equity,4144415.0,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,CRFB3,Equity,RV_Brasil_Long_,20.4,125215.0,,20.53,109737.0,-11910.6775200003,2554386.0,ESTOQUE,STOCK,BBG000BPWJV0,
27,CRFB3 BZ Equity,4144415.0,2020-04-17,VISTA FIA,CRFB3,Equity,RV_Brasil_Long_,20.4,612140.0,,20.53,536487.0,-58231.9495200015,12487656.0,ESTOQUE,STOCK,BBG000BPWJV0,
28,CRFB3 BZ Equity,4144415.0,2020-04-17,VISTA LONG BIASED MASTER FIM,CRFB3,Equity,RV_Brasil_Long_,20.4,59450.0,,20.53,52101.0,-5654.9061600001405,1212780.0,ESTOQUE,STOCK,BBG000BPWJV0,
29,CSAN3 BZ Equity,2116338.0,2020-04-17,BRAZIL OPPORTUNITIES FIM,CSAN3,Equity,RV_Brasil_Long_,53.5,2300.0,,56.7,2300.0,-7360.00000000001,123050.0,ESTOQUE,STOCK,BBG000QC7H36,
30,CSAN3 BZ Equity,2116338.0,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,CSAN3,Equity,RV_Brasil_Long_,53.5,23423.0,,56.7,23423.0,-74953.6000000001,1253130.5,ESTOQUE,STOCK,BBG000QC7H36,
31,CSAN3 BZ Equity,2116338.0,2020-04-17,VISTA FIA,CSAN3,Equity,RV_Brasil_Long_,53.5,114858.0,,56.7,114858.0,-367545.6,6144903.0,ESTOQUE,STOCK,BBG000QC7H36,
32,CSAN3 BZ Equity,2116338.0,2020-04-17,VISTA LONG BIASED MASTER FIM,CSAN3,Equity,RV_Brasil_Long_,53.5,11119.0,,56.7,11119.0,-35580.8,594866.5,ESTOQUE,STOCK,BBG000QC7H36,
33,ODF25 Comdty,132473.72222222222,2020-04-17,BRAZIL OPPORTUNITIES FIM,DI1F25,DI1Future,RF_Brasil_Pré,0.0609000136560971,37.0,01/02/2025,0.0612000118282365,37.0,-3980.09000000026,,ESTOQUE,FUTURE,BBG000ZFX3T3,
34,ODF25 Comdty,132473.72222222222,2020-04-17,BRAZIL OPPORTUNITIES VISTA FIM,DI1F25,DI1Future,RF_Brasil_Pré,0.0609000136560971,382.0,01/02/2025,0.0612000118282365,382.0,-41091.7400000027,,ESTOQUE,FUTURE,BBG000ZFX3T3,
35,ODF25 Comdty,132473.72222222222,2020-04-17,VISTA HEDGE FIC FIM,DI1F25,DI1Future,RF_Brasil_Pré,0.0609000136560971,93.48746700000001,01/02/2025,0.0612000118282365,68.67288,-7277.993987595691,,ESTOQUE,FUTURE,BBG000ZFX3T3,
36,ODF25 Comdty,132473.72222222222,2020-04-17,VISTA LONG BIASED MASTER FIM,DI1F25,DI1Future,RF_Brasil_Pré,0.0609000136560971,181.0,01/02/2025,0.0612000118282365,181.0,-19470.170000001297,,ESTOQUE,FUTURE,BBG000ZFX3T3,
